human_time, computer_time, x_acc_1, y_acc_1, z_acc_1, x_gyro_1, y_gyro_1, z_gyro_1, x_acc_2, y_acc_2, z_acc_2, x_gyro_2, y_gyro_2, z_gyro_2
2021-05-09 16:22:11.473087, 1620566531.4730875, 3.15, 0.83, 9.16, -0.03, -0.06, -0.02, -0.18, 0.37, 8.63, -0.06, -0.06, -0.0
2021-05-09 16:22:11.581944, 1620566531.5819442, 3.15, 0.79, 9.17, -0.04, -0.07, -0.01, -0.19, 0.34, 8.66, -0.07, -0.07, 0.0
2021-05-09 16:22:11.692379, 1620566531.69238, 3.14, 0.8, 9.19, -0.04, -0.07, -0.01, -0.19, 0.36, 8.66, -0.07, -0.07, -0.0
2021-05-09 16:22:11.802055, 1620566531.8020554, 3.18, 0.8, 9.12, -0.04, -0.08, -0.02, -0.16, 0.34, 8.62, -0.06, -0.09, -0.01
2021-05-09 16:22:11.911462, 1620566531.9114625, 3.2, 0.78, 9.16, -0.04, -0.08, -0.01, -0.15, 0.33, 8.65, -0.07, -0.08, -0.0
2021-05-09 16:22:12.021067, 1620566532.0210679, 3.23, 0.77, 9.13, -0.04, -0.08, -0.01, -0.13, 0.36, 8.63, -0.07, -0.08, -0.0
2021-05-09 16:22:12.130116, 1620566532.1301167, 3.22, 0.77, 9.14, -0.04, -0.06, -0.01, -0.13, 0.34, 8.61, -0.06, -0.06, 0.0
2021-05-09 16:22:12.240046, 1620566532.2400465, 3.2, 0.77, 9.14, -0.03, -0.04, -0.0, -0.17, 0.33, 8.63, -0.07, -0.05, 0.0
2021-05-09 16:22:12.349797, 1620566532.349798, 3.2, 0.78, 9.15, -0.03, -0.05, -0.0, -0.15, 0.35, 8.63, -0.06, -0.05, 0.01
2021-05-09 16:22:12.459179, 1620566532.459179, 3.17, 0.77, 9.15, -0.02, -0.04, -0.01, -0.17, 0.31, 8.63, -0.06, -0.04, 0.0
2021-05-09 16:22:12.569133, 1620566532.569133, 3.14, 0.8, 9.17, -0.03, -0.04, -0.02, -0.21, 0.35, 8.63, -0.06, -0.04, -0.01
2021-05-09 16:22:12.678698, 1620566532.678699, 3.12, 0.78, 9.16, -0.03, -0.05, -0.02, -0.2, 0.33, 8.63, -0.05, -0.06, -0.02
2021-05-09 16:22:12.788269, 1620566532.7882695, 3.09, 0.84, 9.18, -0.03, -0.03, -0.03, -0.22, 0.38, 8.67, -0.05, -0.06, -0.02
2021-05-09 16:22:12.897764, 1620566532.8977647, 3.06, 0.84, 9.25, -0.04, -0.04, -0.02, -0.22, 0.41, 8.68, -0.06, -0.07, -0.01
2021-05-09 16:22:13.007354, 1620566533.0073547, 3.09, 0.82, 9.2, -0.04, -0.05, -0.01, -0.22, 0.35, 8.66, -0.06, -0.07, -0.01
2021-05-09 16:22:13.116918, 1620566533.1169188, 3.07, 0.82, 9.21, -0.03, -0.06, -0.0, -0.2, 0.39, 8.64, -0.06, -0.07, 0.01
2021-05-09 16:22:13.225755, 1620566533.2267518, 3.06, 0.82, 9.16, -0.03, -0.06, -0.0, -0.21, 0.39, 8.62, -0.06, -0.06, 0.0
2021-05-09 16:22:13.335902, 1620566533.3359027, 3.03, 0.81, 9.19, -0.03, -0.06, 0.0, -0.23, 0.35, 8.65, -0.06, -0.07, 0.01
2021-05-09 16:22:13.445266, 1620566533.4452667, 3.05, 0.81, 9.2, -0.04, -0.06, -0.01, -0.21, 0.34, 8.63, -0.06, -0.08, -0.0
2021-05-09 16:22:13.555002, 1620566533.555003, 3.02, 0.84, 9.2, -0.04, -0.06, -0.02, -0.24, 0.39, 8.64, -0.06, -0.06, -0.01
2021-05-09 16:22:13.664927, 1620566533.664927, 3.06, 0.84, 9.18, -0.05, -0.08, -0.02, -0.23, 0.41, 8.62, -0.07, -0.07, -0.01
2021-05-09 16:22:13.774667, 1620566533.774667, 3.04, 0.8, 9.18, -0.04, -0.06, -0.01, -0.2, 0.39, 8.63, -0.07, -0.06, -0.0
